Country Name,Country Code,Year,CPI
Afghanistan,AFG,2004,89.1695876693231
Afghanistan,AFG,2005,100
Afghanistan,AFG,2006,103.489658996532
Afghanistan,AFG,2007,121.031856608691
Afghanistan,AFG,2008,148.516208531376
Afghanistan,AFG,2009,128.873742241742
Afghanistan,AFG,2010,145.474021679201
Afghanistan,AFG,2011,153.746214799551
Afghanistan,AFG,2012,164.198370349384
Albania,ALB,1991,5.90104378434788
Albania,ALB,1992,19.2377226475183
Albania,ALB,1993,35.5907009280354
Albania,ALB,1994,43.6217613463861
Albania,ALB,1995,47.0213005381876
Albania,ALB,1996,53.0049857035418
Albania,ALB,1997,70.5921853926161
Albania,ALB,1998,85.1644305943869
Albania,ALB,1999,85.4960929545628
Albania,ALB,2000,85.538856506908
Albania,ALB,2001,88.1970519782777
Albania,ALB,2002,95.0504266873545
Albania,ALB,2003,95.5104732350659
Albania,ALB,2004,97.6881303335919
Albania,ALB,2005,100
Albania,ALB,2006,102.370728319043
Albania,ALB,2007,105.372936734765
Albania,ALB,2008,108.912669122405
Albania,ALB,2009,111.396424961585
Albania,ALB,2010,115.353523836792
Albania,ALB,2011,119.333620862011
Albania,ALB,2012,121.757997858458
Algeria,DZA,1969,3.13961585635859
Algeria,DZA,1970,3.34683050284686
Algeria,DZA,1971,3.4347397468249
Algeria,DZA,1972,3.56032438107924
Algeria,DZA,1973,3.78009749102434
Algeria,DZA,1974,3.95774742157378
Algeria,DZA,1975,4.28348256668144
Algeria,DZA,1976,4.68744647352507
Algeria,DZA,1977,5.24943771180801
Algeria,DZA,1978,6.16934515774463
Algeria,DZA,1979,6.86947949369429
Algeria,DZA,1980,7.52330449579927
Algeria,DZA,1981,8.62583293069054
Algeria,DZA,1982,9.19017888085529
Algeria,DZA,1983,9.73857192016624
Algeria,DZA,1984,10.5289931723575
Algeria,DZA,1985,11.6326724595742
Algeria,DZA,1986,13.0718212317324
Algeria,DZA,1987,14.0445295556499
Algeria,DZA,1988,14.8747782352772
Algeria,DZA,1989,16.2587813386779
Algeria,DZA,1990,18.9662804922593
Algeria,DZA,1991,23.8759652476347
Algeria,DZA,1992,31.4374027197192
Algeria,DZA,1993,37.8947477631336
Algeria,DZA,1994,48.9022837798896
Algeria,DZA,1995,63.4652012329089
Algeria,DZA,1996,75.3199143160166
Algeria,DZA,1997,79.6383987412963
Algeria,DZA,1998,83.5806282048505
Algeria,DZA,1999,85.7917630298169
Algeria,DZA,2000,86.0827371092696
Algeria,DZA,2001,89.7205835496176
Algeria,DZA,2002,90.9930923118328
Algeria,DZA,2003,94.8775455279447
Algeria,DZA,2004,98.6364044137436
Algeria,DZA,2005,100
Algeria,DZA,2006,102.314524087198
Algeria,DZA,2007,106.073382972997
Algeria,DZA,2008,111.231721539428
Algeria,DZA,2009,117.610119314614
Algeria,DZA,2010,122.212254418229
Algeria,DZA,2011,127.738404952005
Algeria,DZA,2012,139.100206333543
Angola,AGO,1990,4.13631237891001E-08
Angola,AGO,1991,7.59461422037701E-08
Angola,AGO,1992,3.03071054929719E-07
Angola,AGO,1993,4.48367644556391E-06
Angola,AGO,1994,4.70253002311661E-05
Angola,AGO,1995,0.00130344354377159
Angola,AGO,1996,0.0553325815559886
Angola,AGO,1997,0.176608719550766
Angola,AGO,1998,0.36608306912422
Angola,AGO,1999,1.2746862461178
Angola,AGO,2000,5.41737666873295
Angola,AGO,2001,13.6821819055652
Angola,AGO,2002,28.5817272018175
Angola,AGO,2003,56.6557622435051
Angola,AGO,2004,81.3247843548211
Angola,AGO,2005,100
Angola,AGO,2006,113.303253361405
Angola,AGO,2007,127.1814012226
Angola,AGO,2008,143.045644719174
Angola,AGO,2009,162.687887526694
Angola,AGO,2010,186.229705314124
Angola,AGO,2011,211.309288315866
Angola,AGO,2012,233.060397919433
Antigua and Barbuda,ATG,1998,88.9436271517522
Antigua and Barbuda,ATG,1999,89.9409412770116
Antigua and Barbuda,ATG,2000,90.6350872909293
Antigua and Barbuda,ATG,2001,91.9065132462465
Antigua and Barbuda,ATG,2002,94.1193077768282
Antigua and Barbuda,ATG,2003,95.995604932243
Antigua and Barbuda,ATG,2004,97.9443901843487
Antigua and Barbuda,ATG,2005,100
Antigua and Barbuda,ATG,2006,101.787785374191
Antigua and Barbuda,ATG,2007,103.229153949457
Antigua and Barbuda,ATG,2008,108.735197167623
Antigua and Barbuda,ATG,2009,108.136979611769
Antigua and Barbuda,ATG,2010,111.781223293859
Antigua and Barbuda,ATG,2011,115.645220363814
Antigua and Barbuda,ATG,2012,119.550421193994
Argentina,ARG,1960,4.29168020911867E-11
Argentina,ARG,1961,4.86652256657963E-11
Argentina,ARG,1962,6.24471604471592E-11
Argentina,ARG,1963,7.73716390445933E-11
Argentina,ARG,1964,9.45455007799186E-11
Argentina,ARG,1965,1.21609507423113E-10
Argentina,ARG,1966,1.60420292675292E-10
Argentina,ARG,1967,2.07264589134225E-10
Argentina,ARG,1968,2.40862518225578E-10
Argentina,ARG,1969,2.5910751478847E-10
Argentina,ARG,1970,2.94312146121174E-10
Argentina,ARG,1971,3.96534113165323E-10
Argentina,ARG,1972,6.28291985356582E-10
Argentina,ARG,1973,1.01311502440717E-09
Argentina,ARG,1974,1.25094266062131E-09
Argentina,ARG,1975,3.5392524056603E-09
Argentina,ARG,1976,1.92523126549279E-08
Argentina,ARG,1977,5.31367316224195E-08
Argentina,ARG,1978,1.46399519459751E-07
Argentina,ARG,1979,3.79917170255751E-07
Argentina,ARG,1980,7.62738314545087E-07
Argentina,ARG,1981,1.55961712081485E-06
Argentina,ARG,1982,4.12950446965218E-06
Argentina,ARG,1983,1.83271817151479E-05
Argentina,ARG,1984,0.000133187036926158
Argentina,ARG,1985,0.00102844452885324
Argentina,ARG,1986,0.00195503813442889
Argentina,ARG,1987,0.00452253147540439
Argentina,ARG,1988,0.0200327842803259
Argentina,ARG,1989,0.6370044183375
Argentina,ARG,1990,15.3770615629481
Argentina,ARG,1991,41.775124015037
Argentina,ARG,1992,52.1771084218768
Argentina,ARG,1993,57.7138792015959
Argentina,ARG,1994,60.1247883436388
Argentina,ARG,1995,62.1546714538157
Argentina,ARG,1996,62.2514437293891
Argentina,ARG,1997,62.5796696065934
Argentina,ARG,1998,63.1556131269708
Argentina,ARG,1999,62.4186531385309
Argentina,ARG,2000,61.8344523633811
Argentina,ARG,2001,61.1749041384329
Argentina,ARG,2002,76.999932909805
Argentina,ARG,2003,87.3509178454758
Argentina,ARG,2004,91.2080879810496
Argentina,ARG,2005,100
Argentina,ARG,2006,110.901124534884
Argentina,ARG,2007,120.695260851839
Argentina,ARG,2008,131.055758640904
Argentina,ARG,2009,139.289696182902
Argentina,ARG,2010,154.305286220121
Argentina,ARG,2011,168.911340518702
Argentina,ARG,2012,185.853585495209
Armenia,ARM,1993,0.462030295706842
Armenia,ARM,1994,21.0125164359771
Armenia,ARM,1995,57.9843176332511
Armenia,ARM,1996,68.8164756524267
Armenia,ARM,1997,78.4237814951919
Armenia,ARM,1998,85.2250732200096
Armenia,ARM,1999,85.7775411440161
Armenia,ARM,2000,85.0991404937168
Armenia,ARM,2001,87.7762783089383
Armenia,ARM,2002,88.7067501269395
Armenia,ARM,2003,92.8950866734746
Armenia,ARM,2004,99.3617564462599
Armenia,ARM,2005,100
Armenia,ARM,2006,102.89235662459
Armenia,ARM,2007,107.427194115893
Armenia,ARM,2008,117.041877878276
Armenia,ARM,2009,121.029221747341
Armenia,ARM,2010,130.931318954378
Armenia,ARM,2011,140.949180072862
Armenia,ARM,2012,144.551095353595
Aruba,ABW,1980,38.0122674640668
Aruba,ABW,1984,47.3720720155205
Aruba,ABW,1985,49.2822362096947
Aruba,ABW,1986,49.8115108718303
Aruba,ABW,1987,51.6261668562958
Aruba,ABW,1988,53.2378678951303
Aruba,ABW,1989,55.3629255611491
Aruba,ABW,1990,58.594286656294
Aruba,ABW,1991,61.849524803866
Aruba,ABW,1992,64.2451890640592
Aruba,ABW,1993,67.59593542134
Aruba,ABW,1994,71.8619687883289
Aruba,ABW,1995,74.277530592212
Aruba,ABW,1996,76.6731948524052
Aruba,ABW,1997,78.9733509028901
Aruba,ABW,1998,80.4497486446374
Aruba,ABW,1999,82.2843021727919
Aruba,ABW,2000,85.611896889012
Aruba,ABW,2001,88.0806052317227
Aruba,ABW,2002,91.0011599120544
Aruba,ABW,2003,94.3294150234579
Aruba,ABW,2004,96.7158907951456
Aruba,ABW,2005,100
Aruba,ABW,2006,103.608711458892
Aruba,ABW,2007,109.194467046379
Aruba,ABW,2008,118.975814968059
Aruba,ABW,2009,116.434395720444
Aruba,ABW,2010,118.85289891453
Aruba,ABW,2011,124.062115887333
Aruba,ABW,2012,124.761698665236
Australia,AUS,1960,9.24256889362123
Australia,AUS,1961,9.4747544667694
Australia,AUS,1962,9.4483697425774
Australia,AUS,1963,9.49850071859234
Australia,AUS,1964,9.72277087444861
Australia,AUS,1965,10.107987848037
Australia,AUS,1966,10.4087737041002
Australia,AUS,1967,10.7412212292519
Australia,AUS,1968,11.0261762508105
Australia,AUS,1969,11.3480698862748
Australia,AUS,1970,11.7913332531436
Australia,AUS,1971,12.5063592794883
Australia,AUS,1972,13.2398546127594
Australia,AUS,1973,14.4931290130799
Australia,AUS,1974,16.6830611232059
Australia,AUS,1975,19.1975253412444
Australia,AUS,1976,21.7937822042807
Australia,AUS,1977,24.4744701848687
Australia,AUS,1978,26.4137474150256
Australia,AUS,1979,28.8147573187931
Australia,AUS,1980,31.7327074270253
Australia,AUS,1981,34.8081605238054
Australia,AUS,1982,38.6877078268789
Australia,AUS,1983,42.6004136538266
Australia,AUS,1984,44.2832087446537
Australia,AUS,1985,47.2674759007174
Australia,AUS,1986,51.5615047534214
Australia,AUS,1987,55.9384299157698
Australia,AUS,1988,59.9837698385462
Australia,AUS,1989,64.5181979896912
Australia,AUS,1990,69.2101291296327
Australia,AUS,1991,71.4405500586953
Australia,AUS,1992,72.1448935099782
Australia,AUS,1993,73.4529599195036
Australia,AUS,1994,74.844876739896
Australia,AUS,1995,78.3162837497904
Australia,AUS,1996,80.3622337749455
Australia,AUS,1997,80.5634747610263
Australia,AUS,1998,81.2510481301359
Australia,AUS,1999,82.4417239644474
Australia,AUS,2000,86.131142042596
Australia,AUS,2001,89.9044105316116
Australia,AUS,2002,92.6043937615295
Australia,AUS,2003,95.17021633406
Australia,AUS,2004,97.4006372631226
Australia,AUS,2005,100
Australia,AUS,2006,103.538487338588
Australia,AUS,2007,105.953379171558
Australia,AUS,2008,110.565151769244
Australia,AUS,2009,112.577561630052
Australia,AUS,2010,115.780647325172
Australia,AUS,2011,119.704846553748
Australia,AUS,2012,121.814979834726
Austria,AUT,1960,19.4725840415677
Austria,AUT,1961,20.1623528899185
Austria,AUT,1962,21.0458239491636
Austria,AUT,1963,21.615906878633
Austria,AUT,1964,22.4521334961924
Austria,AUT,1965,23.559228246009
Austria,AUT,1966,24.0789171043793
Austria,AUT,1967,25.036054059138
Austria,AUT,1968,25.7303295022739
Austria,AUT,1969,26.5229271903132
Austria,AUT,1970,27.682728364134
Austria,AUT,1971,28.9849964642562
Austria,AUT,1972,30.8290401991465
Austria,AUT,1973,33.1486425468883
Austria,AUT,1974,36.3049872640477
Austria,AUT,1975,39.371036041945
Austria,AUT,1976,42.2524797887891
Austria,AUT,1977,44.565803056979
Austria,AUT,1978,46.1608341689703
Austria,AUT,1979,47.8720596004163
Austria,AUT,1980,50.9001539852796
Austria,AUT,1981,54.3648573280309
Austria,AUT,1982,57.3225309132106
Austria,AUT,1983,59.2344556235477
Austria,AUT,1984,62.5900067268093
Austria,AUT,1985,64.5864363969001
Austria,AUT,1986,65.6850008714792
Austria,AUT,1987,66.6045908836799
Austria,AUT,1988,67.8909221507461
Austria,AUT,1989,69.6315746738403
Austria,AUT,1990,71.9031809539794
Austria,AUT,1991,74.3006834857884
Austria,AUT,1992,77.2948247755131
Austria,AUT,1993,80.0973848126965
Austria,AUT,1994,82.4675185941421
Austria,AUT,1995,84.3231198687614
Austria,AUT,1996,85.8776648893866
Austria,AUT,1997,87.0012325205729
Austria,AUT,1998,87.8027554751029
Austria,AUT,1999,88.2965520348837
Austria,AUT,2000,90.4114136056725
Austria,AUT,2001,92.8194691234064
Austria,AUT,2002,94.4921647823079
Austria,AUT,2003,95.7730560151068
Austria,AUT,2004,97.7471380915287
Austria,AUT,2005,100
Austria,AUT,2006,101.449635626725
Austria,AUT,2007,103.649627725087
Austria,AUT,2008,106.982949086241
Austria,AUT,2009,107.524613807428
Austria,AUT,2010,109.474606803704
Austria,AUT,2011,113.051075331669
Austria,AUT,2012,115.861157746498
Azerbaijan,AZE,1991,0.0431106694537607
Azerbaijan,AZE,1992,0.0630093511189613
Azerbaijan,AZE,1993,0.773754846052686
Azerbaijan,AZE,1994,13.635231291046
Azerbaijan,AZE,1995,69.7796108117804
Azerbaijan,AZE,1996,83.5923471651269
Azerbaijan,AZE,1997,86.6638209914386
Azerbaijan,AZE,1998,85.9941714709731
Azerbaijan,AZE,1999,78.6630221541719
Azerbaijan,AZE,2000,80.0828920936399
Azerbaijan,AZE,2001,81.3219313253436
Azerbaijan,AZE,2002,83.5754959909445
Azerbaijan,AZE,2003,85.4424596886924
Azerbaijan,AZE,2004,91.1747348591086
Azerbaijan,AZE,2005,100
Azerbaijan,AZE,2006,108.374063195352
Azerbaijan,AZE,2007,126.359136424987
Azerbaijan,AZE,2008,152.631196281215
Azerbaijan,AZE,2009,154.769645040962
Azerbaijan,AZE,2010,163.841666666667
Azerbaijan,AZE,2011,176.7
Azerbaijan,AZE,2012,178.580681418892
"Bahamas, The",BHS,1966,15.8360037544075
"Bahamas, The",BHS,1967,16.6971270777523
"Bahamas, The",BHS,1968,17.4553488717494
"Bahamas, The",BHS,1969,19.0151194192921
"Bahamas, The",BHS,1970,20.1849473301388
"Bahamas, The",BHS,1971,21.1164769626554
"Bahamas, The",BHS,1972,22.5589036611995
"Bahamas, The",BHS,1973,23.795527301481
"Bahamas, The",BHS,1974,26.9060419468366
"Bahamas, The",BHS,1975,29.6934096847507
"Bahamas, The",BHS,1976,30.9571126747277
"Bahamas, The",BHS,1977,31.9446062969457
"Bahamas, The",BHS,1978,33.8961247715313
"Bahamas, The",BHS,1979,36.9777547770975
"Bahamas, The",BHS,1980,41.4512633617342
"Bahamas, The",BHS,1981,46.058363405223
"Bahamas, The",BHS,1982,48.827678243262
"Bahamas, The",BHS,1983,50.7807853729924
"Bahamas, The",BHS,1984,52.794927100527
"Bahamas, The",BHS,1985,55.2261385797227
"Bahamas, The",BHS,1986,58.2270063050899
"Bahamas, The",BHS,1987,61.5788229678307
"Bahamas, The",BHS,1988,64.289776353628
"Bahamas, The",BHS,1989,67.7534897790094
"Bahamas, The",BHS,1990,70.9171164318545
"Bahamas, The",BHS,1991,75.9626431836579
"Bahamas, The",BHS,1992,80.3215307101659
"Bahamas, The",BHS,1993,82.5086037981452
"Bahamas, The",BHS,1994,83.6631749399392
"Bahamas, The",BHS,1995,85.3924885443878
"Bahamas, The",BHS,1996,86.5701683011434
"Bahamas, The",BHS,1997,87.0412402038457
"Bahamas, The",BHS,1998,88.2046450544588
"Bahamas, The",BHS,1999,89.3109502805019
"Bahamas, The",BHS,2000,90.7455783478224
"Bahamas, The",BHS,2001,92.6013161463463
"Bahamas, The",BHS,2002,94.6140779124377
"Bahamas, The",BHS,2003,97.4761965940071
"Bahamas, The",BHS,2004,98.4333290508612
"Bahamas, The",BHS,2005,100
"Bahamas, The",BHS,2006,102.389826274393
"Bahamas, The",BHS,2007,104.941972506531
"Bahamas, The",BHS,2008,109.65340527886
"Bahamas, The",BHS,2009,111.915264157138
"Bahamas, The",BHS,2010,113.419435954206
"Bahamas, The",BHS,2011,117.016490982026
Bahrain,BHR,1965,20.5331029575368
Bahrain,BHR,1966,20.9713762331005
Bahrain,BHR,1967,21.8643580318403
Bahrain,BHR,1968,22.5765521045423
Bahrain,BHR,1969,22.5327247769914
Bahrain,BHR,1970,22.8997786451205
Bahrain,BHR,1971,24.2255553036993
Bahrain,BHR,1972,25.4581988910132
Bahrain,BHR,1973,29.10682390957
Bahrain,BHR,1974,36.206850972814
Bahrain,BHR,1975,42.0577992008578
Bahrain,BHR,1976,51.5190235360703
Bahrain,BHR,1977,60.6539238827815
Bahrain,BHR,1978,70.2284718396547
Bahrain,BHR,1979,71.7777062758655
Bahrain,BHR,1980,74.5551626072835
Bahrain,BHR,1981,83.0131452049249
Bahrain,BHR,1982,90.389455110432
Bahrain,BHR,1983,93.0761905065028
Bahrain,BHR,1984,93.3762674468433
Bahrain,BHR,1985,90.9148977006857
Bahrain,BHR,1986,88.8274069038873
Bahrain,BHR,1987,87.2773670955855
Bahrain,BHR,1988,87.5421980176069
Bahrain,BHR,1989,88.842985193418
Bahrain,BHR,1990,89.6686345385435
Bahrain,BHR,1991,90.354079277893
Bahrain,BHR,1992,90.1982963825864
Bahrain,BHR,1993,92.4883049435951
Bahrain,BHR,1994,93.2438519858326
Bahrain,BHR,1995,95.7651981463714
Bahrain,BHR,1996,95.3321216974191
Bahrain,BHR,1997,97.650171179583
Bahrain,BHR,1998,97.2922502334267
Bahrain,BHR,1999,96.0395269218799
Bahrain,BHR,2000,95.3625894802366
Bahrain,BHR,2001,94.2110177404295
Bahrain,BHR,2002,93.7441643323996
Bahrain,BHR,2003,95.2380952380952
Bahrain,BHR,2004,97.4789915966387
Bahrain,BHR,2005,100
Bahrain,BHR,2006,102.007469654528
Bahrain,BHR,2007,105.329512916278
Bahrain,BHR,2008,109.04343487395
Bahrain,BHR,2009,112.091758092126
Bahrain,BHR,2010,114.290869125428
Bahrain,BHR,2011,113.874338624338
Bangladesh,BGD,1986,35.1105037759208
Bangladesh,BGD,1987,38.5775593199055
Bangladesh,BGD,1988,41.4372235043853
Bangladesh,BGD,1989,43.9423024627757
Bangladesh,BGD,1990,46.6345236238244
Bangladesh,BGD,1991,49.5992500975159
Bangladesh,BGD,1992,51.4017249968034
Bangladesh,BGD,1993,52.9513937626753
Bangladesh,BGD,1994,55.765093195625
Bangladesh,BGD,1995,61.5076775400611
Bangladesh,BGD,1996,62.9697943982569
Bangladesh,BGD,1997,66.3107204752451
Bangladesh,BGD,1998,71.8823050000009
Bangladesh,BGD,1999,76.2719387711254
Bangladesh,BGD,2000,77.9562185950498
Bangladesh,BGD,2001,79.5209353450536
Bangladesh,BGD,2002,82.1710221505331
Bangladesh,BGD,2003,86.8290572386281
Bangladesh,BGD,2004,93.4172435494021
Bangladesh,BGD,2005,100
Bangladesh,BGD,2006,106.765261170548
Bangladesh,BGD,2007,116.48835745752
Bangladesh,BGD,2008,126.858086847074
Bangladesh,BGD,2009,133.738200125865
Bangladesh,BGD,2010,144.606670862177
Bangladesh,BGD,2011,160.088105726872
Bangladesh,BGD,2012,174.079085378645
Barbados,BRB,1966,8.12543122897933
Barbados,BRB,1967,8.42078050982465
Barbados,BRB,1968,9.05139113653594
Barbados,BRB,1969,9.57956079645635
Barbados,BRB,1970,10.277356732519
Barbados,BRB,1971,11.0449987823247
Barbados,BRB,1972,12.3567753180366
Barbados,BRB,1973,14.4395199089493
Barbados,BRB,1974,20.0598038593348
Barbados,BRB,1975,24.130834487392
Barbados,BRB,1976,25.3341832465592
Barbados,BRB,1977,27.4501878916227
Barbados,BRB,1978,30.0531197294596
Barbados,BRB,1979,34.0110661734244
Barbados,BRB,1980,38.9190397846967
Barbados,BRB,1981,44.5885955078821
Barbados,BRB,1982,49.1956971734888
Barbados,BRB,1983,51.7687791239873
Barbados,BRB,1984,54.1945591845597
Barbados,BRB,1985,56.3163332168575
Barbados,BRB,1986,57.0653789980837
Barbados,BRB,1987,58.9552309059374
Barbados,BRB,1988,61.8197825538045
Barbados,BRB,1989,65.6464976107473
Barbados,BRB,1990,67.6648469118703
Barbados,BRB,1991,71.8989927283564
Barbados,BRB,1992,76.2804404348314
Barbados,BRB,1993,77.1297768643411
Barbados,BRB,1994,77.18932443689
Barbados,BRB,1995,78.6396059343445
Barbados,BRB,1996,80.5160666437701
Barbados,BRB,1997,86.7242891942778
Barbados,BRB,1998,85.6238563036651
Barbados,BRB,1999,86.9596418934258
Barbados,BRB,2000,89.0778161857608
Barbados,BRB,2001,91.3740952233969
Barbados,BRB,2002,91.4885407824678
Barbados,BRB,2003,92.970136584613
Barbados,BRB,2004,94.2665329114901
Barbados,BRB,2005,100
Barbados,BRB,2006,107.307662628289
Barbados,BRB,2007,111.636700362682
Barbados,BRB,2008,120.688324716413
Barbados,BRB,2009,125.086040589552
Barbados,BRB,2010,132.371324947913
Barbados,BRB,2011,144.856856238907
Barbados,BRB,2012,151.423720966124
Belarus,BLR,1992,0.000234575625887915
Belarus,BLR,1993,0.00302657213203373
Belarus,BLR,1994,0.0702472478435015
Belarus,BLR,1995,0.568543318517598
Belarus,BLR,1996,0.868234310322942
Belarus,BLR,1997,1.42336046121697
Belarus,BLR,1998,2.46055920316138
Belarus,BLR,1999,9.68669873470886
Belarus,BLR,2000,26.0204329919286
Belarus,BLR,2001,41.9280072999957
Belarus,BLR,2002,59.7631535833504
Belarus,BLR,2003,76.7345982771838
Belarus,BLR,2004,90.6298853970482
Belarus,BLR,2005,100
Belarus,BLR,2006,107.033029284686
Belarus,BLR,2007,116.046816265002
Belarus,BLR,2008,133.265699524655
Belarus,BLR,2009,150.5178190056
Belarus,BLR,2010,162.16149824388
Belarus,BLR,2011,248.477952922038
Belarus,BLR,2012,395.625940718449
Belgium,BEL,1960,17.2059800994332
Belgium,BEL,1961,17.3751400161411
Belgium,BEL,1962,17.6192136102482
Belgium,BEL,1963,17.99861513748
Belgium,BEL,1964,18.7501684817109
Belgium,BEL,1965,19.5113881071382
Belgium,BEL,1966,20.3257722775748
Belgium,BEL,1967,20.9178319858108
Belgium,BEL,1968,21.4833094219047
Belgium,BEL,1969,22.2880273111449
Belgium,BEL,1970,23.16040916731
Belgium,BEL,1971,24.1657023867034
Belgium,BEL,1972,25.482129024267
Belgium,BEL,1973,27.2544819134688
Belgium,BEL,1974,30.7097745930407
Belgium,BEL,1975,34.6308611861595
Belgium,BEL,1976,37.8025978037619
Belgium,BEL,1977,40.490683212587
Belgium,BEL,1978,42.3008575293307
Belgium,BEL,1979,44.1913184985804
Belgium,BEL,1980,47.1304721332178
Belgium,BEL,1981,50.7257139442254
Belgium,BEL,1982,55.1519639921452
Belgium,BEL,1983,59.378463056138
Belgium,BEL,1984,63.1475213310084
Belgium,BEL,1985,66.2213383546663
Belgium,BEL,1986,67.079236691914
Belgium,BEL,1987,68.1219719664862
Belgium,BEL,1988,68.9135839535967
Belgium,BEL,1989,71.0536609689216
Belgium,BEL,1990,73.5070181275054
Belgium,BEL,1991,75.8655290041845
Belgium,BEL,1992,77.7089958288278
Belgium,BEL,1993,79.8490728441527
Belgium,BEL,1994,81.7477229600856
Belgium,BEL,1995,82.946809893733
Belgium,BEL,1996,84.6546177939558
Belgium,BEL,1997,86.0323372555659
Belgium,BEL,1998,86.8534665199357
Belgium,BEL,1999,87.8248539744349
Belgium,BEL,2000,90.0596800135444
Belgium,BEL,2001,92.2881571150427
Belgium,BEL,2002,93.8034368915601
Belgium,BEL,2003,95.2975535427072
Belgium,BEL,2004,97.2911199525946
Belgium,BEL,2005,100
Belgium,BEL,2006,101.790940710053
Belgium,BEL,2007,103.646741201366
Belgium,BEL,2008,108.299619759533
Belgium,BEL,2009,108.242056703664
Belgium,BEL,2010,110.6110602142
Belgium,BEL,2011,114.517240540607
Belgium,BEL,2012,117.769958570815
Belize,BLZ,1980,48.1036551871501
Belize,BLZ,1981,53.5030450551457
Belize,BLZ,1982,57.1621357094897
Belize,BLZ,1983,60.0180113423716
Belize,BLZ,1984,62.0483604251881
Belize,BLZ,1985,65.0018566654289
Belize,BLZ,1986,65.521722985518
Belize,BLZ,1987,66.8399554400297
Belize,BLZ,1988,68.9379873746751
Belize,BLZ,1989,70.4047530634979
Belize,BLZ,1990,72.55848496101
Belize,BLZ,1991,75.9190493873004
Belize,BLZ,1992,77.7571481619012
Belize,BLZ,1993,78.9082807278128
Belize,BLZ,1994,80.9506126995915
Belize,BLZ,1995,83.2900111399926
Belize,BLZ,1996,88.618640920906
Belize,BLZ,1997,89.5469736353509
Belize,BLZ,1998,88.7671741552172
Belize,BLZ,1999,87.6903082064612
Belize,BLZ,2000,88.2287411808392
Belize,BLZ,2001,89.2499071667285
Belize,BLZ,2002,91.2179725213516
Belize,BLZ,2003,93.5945042703305
Belize,BLZ,2004,96.4909023393984
Belize,BLZ,2005,100
Belize,BLZ,2006,104.232845896769
Belize,BLZ,2007,106.646862235425
Belize,BLZ,2008,113.46082435945
Belize,BLZ,2009,112.235425176383
Belize,BLZ,2010,118.497745714036
Belize,BLZ,2011,114.168451079905
Belize,BLZ,2012,115.660004598416
Benin,BEN,1992,45.5284607861388
Benin,BEN,1993,45.7290588269331
Benin,BEN,1994,63.3488612829004
Benin,BEN,1995,72.5107208915505
Benin,BEN,1996,76.0740715434819
Benin,BEN,1997,78.7110239706531
Benin,BEN,1998,83.2395167921068
Benin,BEN,1999,83.5114793498195
Benin,BEN,2000,86.9900702042884
Benin,BEN,2001,90.4560116374676
Benin,BEN,2002,92.7076086269053
Benin,BEN,2003,94.0863955474037
Benin,BEN,2004,94.9086079311871
Benin,BEN,2005,100
Benin,BEN,2006,103.782176965404
Benin,BEN,2007,105.12934033268
Benin,BEN,2008,113.484283094048
Benin,BEN,2009,115.931946113465
Benin,BEN,2010,118.606909780688
Benin,BEN,2011,121.824478645758
Benin,BEN,2012,130.051436163035
Bhutan,BTN,1980,13.9417866251377
Bhutan,BTN,1981,15.3266441313596
Bhutan,BTN,1982,16.8446610131797
Bhutan,BTN,1983,19.88069477682
Bhutan,BTN,1984,21.2788682206017
Bhutan,BTN,1985,21.6783463473965
Bhutan,BTN,1986,23.8355282320883
Bhutan,BTN,1987,25.3535451139084
Bhutan,BTN,1988,27.910205125395
Bhutan,BTN,1989,30.360337636403
Bhutan,BTN,1990,33.3963714000433
Bhutan,BTN,1991,37.4976801684696
Bhutan,BTN,1992,43.4898520703913
Bhutan,BTN,1993,48.3634852172875
Bhutan,BTN,1994,51.7457333574833
Bhutan,BTN,1995,56.659314317059
Bhutan,BTN,1996,61.6394749644339
Bhutan,BTN,1997,65.6542301387214
Bhutan,BTN,1998,72.5984915761706
Bhutan,BTN,1999,77.5187305045262
Bhutan,BTN,2000,80.6280019247456
Bhutan,BTN,2001,83.3777430308496
Bhutan,BTN,2002,85.4483713214025
Bhutan,BTN,2003,86.786623046165
Bhutan,BTN,2004,94.9563794983642
Bhutan,BTN,2005,100
Bhutan,BTN,2006,105.000454380225
Bhutan,BTN,2007,110.41439476554
Bhutan,BTN,2008,119.608778625954
Bhutan,BTN,2009,124.825063613232
Bhutan,BTN,2010,133.608233369684
Bhutan,BTN,2011,145.431206833879
Bhutan,BTN,2012,161.311795710651
Bolivia,BOL,1960,3.07099764743369E-05
Bolivia,BOL,1961,3.30321092178073E-05
Bolivia,BOL,1962,3.49741763944827E-05
Bolivia,BOL,1963,3.472713377629E-05
Bolivia,BOL,1964,3.82629873971486E-05
Bolivia,BOL,1965,3.93574182797954E-05
Bolivia,BOL,1966,4.20934954864121E-05
Bolivia,BOL,1967,4.68079669804694E-05
Bolivia,BOL,1968,4.93686546227348E-05
Bolivia,BOL,1969,5.0459577714161E-05
Bolivia,BOL,1970,5.24555109584752E-05
Bolivia,BOL,1971,5.43830486683098E-05
Bolivia,BOL,1972,5.79242248171661E-05
Bolivia,BOL,1973,7.61622629189978E-05
Bolivia,BOL,1974,0.000124019640027677
Bolivia,BOL,1975,0.000133912371734385
Bolivia,BOL,1976,0.000139930409316998
Bolivia,BOL,1977,0.000151274925151216
